"id","ip_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comenario"
"1853","192.168.1.16","3","Facebook","vista_Jean_Slim_Negro","2025-11-22 11:16:16","Navegando catalogo"
"1854","192.168.1.16","3","Facebook","vista_Zapatillas_Urban","2025-11-22 11:16:52","Navegando catalogo"
"1855","192.168.1.16","2","Facebook","btn_agregar_carrito","2025-11-22 11:16:54","Interaccion interfaz"
"1856","192.168.1.16","3","Facebook","vista_Chaqueta_Cuero","2025-11-22 11:17:22","Navegando catalogo"
"1857","192.168.1.16","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-22 11:17:52","Navegando catalogo"
"1858","192.168.1.16","3","Facebook","vista_Zapatillas_Urban","2025-11-22 11:18:19","Navegando catalogo"
"1859","192.168.1.16","2","Facebook","link_menu_hombres","2025-11-22 11:18:21","Interaccion interfaz"
"1860","192.168.1.16","4","Facebook","btn_finalizar_pago_exitoso","2025-11-22 11:18:43","Venta Exitosa"
"1861","192.168.1.23","1","Instagram Bio","Home_Page","2025-11-22 11:59:00","Inicio de sesion"
"1862","192.168.1.23","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-22 11:59:38","Navegando catalogo"
"1863","192.168.1.23","2","Instagram Bio","btn_agregar_carrito","2025-11-22 11:59:40","Interaccion interfaz"
"1864","192.168.1.6","1","Directo","Home_Page","2025-11-22 12:20:00","Inicio de sesion"
"1865","192.168.1.6","3","Directo","vista_Vestido_Verano_Floral","2025-11-22 12:20:33","Navegando catalogo"
"1866","192.168.1.6","3","Directo","vista_Vestido_Verano_Floral","2025-11-22 12:20:44","Navegando catalogo"
"1867","192.168.1.6","3","Directo","vista_Chaqueta_Cuero","2025-11-22 12:21:26","Navegando catalogo"
"1868","192.168.1.6","3","Directo","vista_Jean_Slim_Negro","2025-11-22 12:21:59","Navegando catalogo"
"1869","192.168.1.6","5","Directo","btn_cancelar_checkout","2025-11-22 12:22:11","Abandono en pago"
"1870","192.168.1.6","1","Directo","Home_Page","2025-11-22 15:17:00","Inicio de sesion"
"1871","192.168.1.6","3","Directo","vista_Camisa_Lino_Blanca","2025-11-22 15:17:28","Navegando catalogo"
"1872","192.168.1.6","2","Directo","img_zoom","2025-11-22 15:17:30","Interaccion interfaz"
"1873","192.168.1.6","3","Directo","vista_Jean_Slim_Negro","2025-11-22 15:18:03","Navegando catalogo"
"1874","192.168.1.6","2","Directo","img_zoom","2025-11-22 15:18:05","Interaccion interfaz"
"1875","192.168.1.6","3","Directo","vista_Chaqueta_Cuero","2025-11-22 15:18:44","Navegando catalogo"
"1876","192.168.1.6","2","Directo","btn_ver_tallas","2025-11-22 15:18:46","Interaccion interfaz"
"1877","192.168.1.18","1","Directo","Home_Page","2025-11-22 17:11:00","Inicio de sesion"
"1878","192.168.1.18","3","Directo","vista_Zapatillas_Urban","2025-11-22 17:11:15","Navegando catalogo"
"1879","192.168.1.18","2","Directo","img_zoom","2025-11-22 17:11:17","Interaccion interfaz"
"1880","192.168.1.18","3","Directo","vista_Jean_Slim_Negro","2025-11-22 17:11:30","Navegando catalogo"
"1881","192.168.1.18","2","Directo","img_zoom","2025-11-22 17:11:32","Interaccion interfaz"
"1882","192.168.1.18","3","Directo","vista_Jean_Slim_Negro","2025-11-22 17:12:15","Navegando catalogo"
"1883","192.168.1.18","2","Directo","link_menu_hombres","2025-11-22 17:12:17","Interaccion interfaz"
"1884","192.168.1.18","3","Directo","vista_Camisa_Lino_Blanca","2025-11-22 17:12:59","Navegando catalogo"
"1885","192.168.1.18","2","Directo","btn_ver_tallas","2025-11-22 17:13:01","Interaccion interfaz"
"1886","192.168.1.18","5","Directo","btn_cancelar_checkout","2025-11-22 17:13:14","Abandono en pago"
"1887","192.168.1.17","1","Google Ads","Home_Page","2025-11-22 19:22:00","Inicio de sesion"
"1888","192.168.1.17","3","Google Ads","vista_Zapatillas_Urban","2025-11-22 19:22:10","Navegando catalogo"
"1889","192.168.1.17","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 19:22:40","Navegando catalogo"
"1890","192.168.1.17","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-22 19:23:23","Navegando catalogo"
"1891","192.168.1.17","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 19:23:48","Navegando catalogo"
"1892","192.168.1.17","2","Google Ads","link_menu_hombres","2025-11-22 19:23:50","Interaccion interfaz"
"1893","192.168.1.17","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-22 19:24:11","Navegando catalogo"
"1894","192.168.1.17","2","Google Ads","btn_agregar_carrito","2025-11-22 19:24:13","Interaccion interfaz"
"1895","192.168.1.17","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-22 19:24:44","Venta Exitosa"
"1896","192.168.1.15","1","Directo","Home_Page","2025-11-22 20:15:00","Inicio de sesion"
"1897","192.168.1.15","3","Directo","vista_Zapatillas_Urban","2025-11-22 20:15:15","Navegando catalogo"
"1898","192.168.1.15","3","Directo","vista_Vestido_Verano_Floral","2025-11-22 20:15:40","Navegando catalogo"
"1899","192.168.1.15","3","Directo","vista_Camisa_Lino_Blanca","2025-11-22 20:16:06","Navegando catalogo"
"1900","192.168.1.15","2","Directo","link_menu_hombres","2025-11-22 20:16:08","Interaccion interfaz"
"1901","192.168.1.3","1","Directo","Home_Page","2025-11-22 20:30:00","Inicio de sesion"
"1902","192.168.1.3","3","Directo","vista_Jean_Slim_Negro","2025-11-22 20:30:17","Navegando catalogo"
"1903","192.168.1.3","2","Directo","btn_ver_tallas","2025-11-22 20:30:19","Interaccion interfaz"
"1904","192.168.1.3","3","Directo","vista_Zapatillas_Urban","2025-11-22 20:30:49","Navegando catalogo"
"1905","192.168.1.3","3","Directo","vista_Camisa_Lino_Blanca","2025-11-22 20:31:08","Navegando catalogo"
"1906","192.168.1.3","3","Directo","vista_Chaqueta_Cuero","2025-11-22 20:31:15","Navegando catalogo"
"1907","192.168.1.3","5","Directo","btn_cancelar_checkout","2025-11-22 20:32:02","Abandono en pago"
"1908","192.168.1.18","1","Newsletter","Home_Page","2025-11-22 20:40:00","Inicio de sesion"
"1909","192.168.1.18","3","Newsletter","vista_Chaqueta_Cuero","2025-11-22 20:40:38","Navegando catalogo"
"1910","192.168.1.18","2","Newsletter","link_menu_hombres","2025-11-22 20:40:40","Interaccion interfaz"
"1911","192.168.1.18","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-22 20:41:20","Navegando catalogo"
"1912","192.168.1.18","3","Newsletter","vista_Zapatillas_Urban","2025-11-22 20:41:59","Navegando catalogo"
"1913","192.168.1.18","2","Newsletter","link_menu_hombres","2025-11-22 20:42:01","Interaccion interfaz"
"1914","192.168.1.17","1","Google Ads","Home_Page","2025-11-22 21:58:00","Inicio de sesion"
"1915","192.168.1.17","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-22 21:58:08","Navegando catalogo"
"1916","192.168.1.17","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-22 21:58:33","Navegando catalogo"
"1917","192.168.1.17","2","Google Ads","btn_ver_tallas","2025-11-22 21:58:35","Interaccion interfaz"
"1918","192.168.1.48","1","Facebook","Home_Page","2025-11-22 23:04:00","Inicio de sesion"
"1919","192.168.1.48","3","Facebook","vista_Zapatillas_Urban","2025-11-22 23:04:16","Navegando catalogo"
"1920","192.168.1.48","2","Facebook","img_zoom","2025-11-22 23:04:18","Interaccion interfaz"
"1921","192.168.1.48","3","Facebook","vista_Vestido_Verano_Floral","2025-11-22 23:04:47","Navegando catalogo"
"1922","192.168.1.48","2","Facebook","link_menu_hombres","2025-11-22 23:04:49","Interaccion interfaz"
"1923","192.168.1.48","3","Facebook","vista_Zapatillas_Urban","2025-11-22 23:05:14","Navegando catalogo"
"1924","192.168.1.48","2","Facebook","btn_ver_tallas","2025-11-22 23:05:16","Interaccion interfaz"
"1925","192.168.1.48","3","Facebook","vista_Vestido_Verano_Floral","2025-11-22 23:05:47","Navegando catalogo"
"1926","192.168.1.48","5","Facebook","btn_cancelar_checkout","2025-11-22 23:06:40","Abandono en pago"
"1927","192.168.1.31","1","Facebook","Home_Page","2025-11-23 00:50:00","Inicio de sesion"
"1928","192.168.1.31","3","Facebook","vista_Zapatillas_Urban","2025-11-23 00:50:08","Navegando catalogo"
"1929","192.168.1.31","2","Facebook","img_zoom","2025-11-23 00:50:10","Interaccion interfaz"
"1930","192.168.1.31","3","Facebook","vista_Chaqueta_Cuero","2025-11-23 00:50:39","Navegando catalogo"
"1931","192.168.1.31","3","Facebook","vista_Zapatillas_Urban","2025-11-23 00:51:00","Navegando catalogo"
"1932","192.168.1.31","3","Facebook","vista_Vestido_Verano_Floral","2025-11-23 00:51:13","Navegando catalogo"
"1933","192.168.1.31","2","Facebook","link_menu_hombres","2025-11-23 00:51:15","Interaccion interfaz"
"1934","192.168.1.31","5","Facebook","btn_cancelar_checkout","2025-11-23 00:52:11","Abandono en pago"
"1935","192.168.1.47","1","Google Ads","Home_Page","2025-11-23 02:14:00","Inicio de sesion"
"1936","192.168.1.47","3","Google Ads","vista_Jean_Slim_Negro","2025-11-23 02:14:30","Navegando catalogo"
"1937","192.168.1.47","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-23 02:15:03","Navegando catalogo"
"1938","192.168.1.47","2","Google Ads","btn_ver_tallas","2025-11-23 02:15:05","Interaccion interfaz"
"1939","192.168.1.47","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-23 02:15:23","Navegando catalogo"
"1940","192.168.1.47","2","Google Ads","link_menu_hombres","2025-11-23 02:15:25","Interaccion interfaz"
"1941","192.168.1.47","3","Google Ads","vista_Chaqueta_Cuero","2025-11-23 02:16:06","Navegando catalogo"
"1942","192.168.1.47","5","Google Ads","btn_cancelar_checkout","2025-11-23 02:16:38","Abandono en pago"
"1943","192.168.1.41","1","Directo","Home_Page","2025-11-23 03:35:00","Inicio de sesion"
"1944","192.168.1.41","3","Directo","vista_Jean_Slim_Negro","2025-11-23 03:35:26","Navegando catalogo"
"1945","192.168.1.41","3","Directo","vista_Camisa_Lino_Blanca","2025-11-23 03:35:59","Navegando catalogo"
"1946","192.168.1.36","1","Facebook","Home_Page","2025-11-23 03:46:00","Inicio de sesion"
"1947","192.168.1.36","3","Facebook","vista_Vestido_Verano_Floral","2025-11-23 03:46:27","Navegando catalogo"
"1948","192.168.1.36","3","Facebook","vista_Vestido_Verano_Floral","2025-11-23 03:46:58","Navegando catalogo"
"1949","192.168.1.36","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-23 03:47:42","Navegando catalogo"
"1950","192.168.1.36","2","Facebook","img_zoom","2025-11-23 03:47:44","Interaccion interfaz"
"1951","192.168.1.36","3","Facebook","vista_Vestido_Verano_Floral","2025-11-23 03:47:55","Navegando catalogo"
"1952","192.168.1.36","2","Facebook","btn_ver_tallas","2025-11-23 03:47:57","Interaccion interfaz"
"1953","192.168.1.36","5","Facebook","btn_cancelar_checkout","2025-11-23 03:48:23","Abandono en pago"
"1954","192.168.1.49","1","Instagram Bio","Home_Page","2025-11-23 04:32:00","Inicio de sesion"
"1955","192.168.1.49","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-23 04:32:29","Navegando catalogo"
"1956","192.168.1.49","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-23 04:32:58","Navegando catalogo"
"1957","192.168.1.49","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-23 04:33:26","Navegando catalogo"
"1958","192.168.1.49","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-23 04:33:45","Navegando catalogo"
"1959","192.168.1.49","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-23 04:34:20","Navegando catalogo"
"1960","192.168.1.49","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-23 04:34:37","Venta Exitosa"
"1961","192.168.1.41","1","Instagram Bio","Home_Page","2025-11-23 07:27:00","Inicio de sesion"
"1962","192.168.1.41","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-23 07:27:05","Navegando catalogo"
"1963","192.168.1.41","2","Instagram Bio","btn_ver_tallas","2025-11-23 07:27:07","Interaccion interfaz"
"1964","192.168.1.41","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-23 07:27:20","Navegando catalogo"
"1965","192.168.1.2","1","Google Ads","Home_Page","2025-11-23 09:49:00","Inicio de sesion"
"1966","192.168.1.2","3","Google Ads","vista_Chaqueta_Cuero","2025-11-23 09:49:39","Navegando catalogo"
"1967","192.168.1.26","1","Facebook","Home_Page","2025-11-23 10:49:00","Inicio de sesion"
"1968","192.168.1.26","3","Facebook","vista_Vestido_Verano_Floral","2025-11-23 10:49:06","Navegando catalogo"
"1969","192.168.1.26","2","Facebook","link_menu_hombres","2025-11-23 10:49:08","Interaccion interfaz"
"1970","192.168.1.26","3","Facebook","vista_Jean_Slim_Negro","2025-11-23 10:49:45","Navegando catalogo"
"1971","192.168.1.26","3","Facebook","vista_Zapatillas_Urban","2025-11-23 10:49:52","Navegando catalogo"
"1972","192.168.1.26","2","Facebook","img_zoom","2025-11-23 10:49:54","Interaccion interfaz"
"1973","192.168.1.26","3","Facebook","vista_Vestido_Verano_Floral","2025-11-23 10:50:39","Navegando catalogo"
"1974","192.168.1.26","3","Facebook","vista_Jean_Slim_Negro","2025-11-23 10:50:51","Navegando catalogo"
"1975","192.168.1.26","4","Facebook","btn_finalizar_pago_exitoso","2025-11-23 10:51:11","Venta Exitosa"
"1976","192.168.1.18","1","Facebook","Home_Page","2025-11-23 13:33:00","Inicio de sesion"
"1977","192.168.1.18","3","Facebook","vista_Chaqueta_Cuero","2025-11-23 13:33:30","Navegando catalogo"
"1978","192.168.1.18","3","Facebook","vista_Jean_Slim_Negro","2025-11-23 13:34:15","Navegando catalogo"
"1979","192.168.1.18","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-23 13:34:34","Navegando catalogo"
"1980","192.168.1.18","3","Facebook","vista_Vestido_Verano_Floral","2025-11-23 13:35:07","Navegando catalogo"
"1981","192.168.1.18","2","Facebook","btn_ver_tallas","2025-11-23 13:35:09","Interaccion interfaz"
"1982","192.168.1.18","5","Facebook","btn_cancelar_checkout","2025-11-23 13:36:01","Abandono en pago"
"1983","192.168.1.27","1","Newsletter","Home_Page","2025-11-23 15:36:00","Inicio de sesion"
"1984","192.168.1.27","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-23 15:36:14","Navegando catalogo"
"1985","192.168.1.27","2","Newsletter","img_zoom","2025-11-23 15:36:16","Interaccion interfaz"
"1986","192.168.1.27","3","Newsletter","vista_Chaqueta_Cuero","2025-11-23 15:36:49","Navegando catalogo"
"1987","192.168.1.27","2","Newsletter","link_menu_hombres","2025-11-23 15:36:51","Interaccion interfaz"
"1988","192.168.1.27","3","Newsletter","vista_Zapatillas_Urban","2025-11-23 15:37:03","Navegando catalogo"
"1989","192.168.1.27","3","Newsletter","vista_Chaqueta_Cuero","2025-11-23 15:37:20","Navegando catalogo"
"1990","192.168.1.27","2","Newsletter","link_menu_hombres","2025-11-23 15:37:22","Interaccion interfaz"
"1991","192.168.1.27","3","Newsletter","vista_Zapatillas_Urban","2025-11-23 15:37:38","Navegando catalogo"
"1992","192.168.1.27","2","Newsletter","btn_agregar_carrito","2025-11-23 15:37:40","Interaccion interfaz"
"1993","192.168.1.27","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-23 15:38:15","Venta Exitosa"
"1994","192.168.1.48","1","Directo","Home_Page","2025-11-23 15:53:00","Inicio de sesion"
"1995","192.168.1.48","3","Directo","vista_Zapatillas_Urban","2025-11-23 15:53:08","Navegando catalogo"
"1996","192.168.1.35","1","Instagram Bio","Home_Page","2025-11-23 18:30:00","Inicio de sesion"
"1997","192.168.1.35","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-23 18:30:17","Navegando catalogo"
"1998","192.168.1.35","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-23 18:30:33","Navegando catalogo"
"1999","192.168.1.35","2","Instagram Bio","btn_agregar_carrito","2025-11-23 18:30:35","Interaccion interfaz"
"2000","192.168.1.19","1","Newsletter","Home_Page","2025-11-23 19:19:00","Inicio de sesion"
"2001","192.168.1.19","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-23 19:19:45","Navegando catalogo"
"2002","192.168.1.19","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-23 19:20:08","Navegando catalogo"
"2003","192.168.1.19","3","Newsletter","vista_Zapatillas_Urban","2025-11-23 19:20:36","Navegando catalogo"
"2004","192.168.1.19","2","Newsletter","link_menu_hombres","2025-11-23 19:20:38","Interaccion interfaz"
"2005","192.168.1.43","1","Newsletter","Home_Page","2025-11-23 22:14:00","Inicio de sesion"
"2006","192.168.1.43","3","Newsletter","vista_Jean_Slim_Negro","2025-11-23 22:14:42","Navegando catalogo"
"2007","192.168.1.43","2","Newsletter","link_menu_hombres","2025-11-23 22:14:44","Interaccion interfaz"
"2008","192.168.1.43","3","Newsletter","vista_Jean_Slim_Negro","2025-11-23 22:15:13","Navegando catalogo"
"2009","192.168.1.43","2","Newsletter","btn_ver_tallas","2025-11-23 22:15:15","Interaccion interfaz"
"2010","192.168.1.43","1","Facebook","Home_Page","2025-11-23 22:29:00","Inicio de sesion"
"2011","192.168.1.43","3","Facebook","vista_Chaqueta_Cuero","2025-11-23 22:29:22","Navegando catalogo"
"2012","192.168.1.13","1","Newsletter","Home_Page","2025-11-24 00:26:00","Inicio de sesion"
"2013","192.168.1.13","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-24 00:26:14","Navegando catalogo"
"2014","192.168.1.13","2","Newsletter","link_menu_hombres","2025-11-24 00:26:16","Interaccion interfaz"
"2015","192.168.1.13","3","Newsletter","vista_Zapatillas_Urban","2025-11-24 00:26:49","Navegando catalogo"
"2016","192.168.1.13","2","Newsletter","img_zoom","2025-11-24 00:26:51","Interaccion interfaz"
"2017","192.168.1.13","3","Newsletter","vista_Zapatillas_Urban","2025-11-24 00:27:00","Navegando catalogo"
"2018","192.168.1.13","2","Newsletter","btn_ver_tallas","2025-11-24 00:27:02","Interaccion interfaz"
"2019","192.168.1.13","3","Newsletter","vista_Zapatillas_Urban","2025-11-24 00:27:18","Navegando catalogo"
"2020","192.168.1.13","3","Newsletter","vista_Chaqueta_Cuero","2025-11-24 00:27:45","Navegando catalogo"
"2021","192.168.1.13","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-24 00:28:39","Venta Exitosa"
"2022","192.168.1.6","1","Instagram Bio","Home_Page","2025-11-24 03:04:00","Inicio de sesion"
"2023","192.168.1.6","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-24 03:04:19","Navegando catalogo"
"2024","192.168.1.6","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-24 03:04:54","Navegando catalogo"
"2025","192.168.1.22","1","Newsletter","Home_Page","2025-11-24 05:01:00","Inicio de sesion"
"2026","192.168.1.22","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-24 05:01:35","Navegando catalogo"
"2027","192.168.1.22","2","Newsletter","btn_ver_tallas","2025-11-24 05:01:37","Interaccion interfaz"
"2028","192.168.1.22","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-24 05:02:20","Navegando catalogo"
"2029","192.168.1.22","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-24 05:02:47","Navegando catalogo"
"2030","192.168.1.30","1","Newsletter","Home_Page","2025-11-24 06:16:00","Inicio de sesion"
"2031","192.168.1.30","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-24 06:16:31","Navegando catalogo"
"2032","192.168.1.30","2","Newsletter","link_menu_hombres","2025-11-24 06:16:33","Interaccion interfaz"
"2033","192.168.1.30","3","Newsletter","vista_Chaqueta_Cuero","2025-11-24 06:16:52","Navegando catalogo"
"2034","192.168.1.30","3","Newsletter","vista_Zapatillas_Urban","2025-11-24 06:17:04","Navegando catalogo"
"2035","192.168.1.30","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-24 06:17:42","Navegando catalogo"
"2036","192.168.1.30","3","Newsletter","vista_Jean_Slim_Negro","2025-11-24 06:18:11","Navegando catalogo"
"2037","192.168.1.30","2","Newsletter","img_zoom","2025-11-24 06:18:13","Interaccion interfaz"
"2038","192.168.1.30","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-24 06:18:54","Venta Exitosa"
